CustomerID	WorkOrderID	PaymentID	PaymentListString	PaymentDate	PaymentType	PaymentAmount
486	2929	4452	7/5/2024 - AmericanExpress - $366.09	7/5/2024	AmericanExpress	366.09
487	2930	4453	8/26/2024 - Debit - $201.98	8/26/2024	Debit	201.98
487	2931	4454	8/19/2024 - Visa - $93.17	8/19/2024	Visa	93.17
487	2932	4455	2/2/2025 - MasterCard - $352.60	2/2/2025	MasterCard	352.6
487	2933	4456	5/29/2023 - Visa - $386.00	5/29/2023	Visa	386
487	2933	4457	6/2/2023 - Cash - $192.27	6/2/2023	Cash	192.27
488	2934	4458	6/6/2025 - Discover - $422.81	6/6/2025	Discover	422.81
488	2934	4459	4/3/2024 - Debit - $149.87	4/3/2024	Debit	149.87
488	2935	4460	3/21/2025 - Visa - $645.60	3/21/2025	Visa	645.6
488	2936	4461	10/24/2024 - Check - $683.96	10/24/2024	Check	683.96
488	2936	4462	10/22/2024 - Debit - $222.27	10/22/2024	Debit	222.27
488	2937	4463	4/17/2025 - AmericanExpress - $558.55	4/17/2025	AmericanExpress	558.55
488	2938	4464	8/24/2024 - Visa - $189.44	8/24/2024	Visa	189.44
489	2939	4465	3/25/2024 - Discover - $218.14	3/25/2024	Discover	218.14
489	2940	4466	12/8/2024 - MasterCard - $220.19	12/8/2024	MasterCard	220.19
489	2941	4467	8/2/2024 - Visa - $540.89	8/2/2024	Visa	540.89
489	2942	4468	4/18/2024 - Debit - $739.22	4/18/2024	Debit	739.22
489	2942	4469	11/13/2024 - Visa - $561.90	11/13/2024	Visa	561.9
489	2943	4470	5/3/2025 - Cash - $265.31	5/3/2025	Cash	265.31
489	2944	4471	9/30/2023 - Debit - $71.98	9/30/2023	Debit	71.98
489	2945	4472	9/18/2023 - Check - $784.87	9/18/2023	Check	784.87
489	2946	4473	5/16/2025 - Discover - $593.84	5/16/2025	Discover	593.84
489	2947	4474	10/24/2024 - Debit - $226.92	10/24/2024	Debit	226.92
489	2947	4475	9/17/2023 - Cash - $652.66	9/17/2023	Cash	652.66
489	2948	4476	12/10/2024 - Visa - $483.44	12/10/2024	Visa	483.44
490	2949	4477	4/22/2025 - Check - $226.94	4/22/2025	Check	226.94
490	2949	4478	4/22/2025 - Discover - $625.50	4/22/2025	Discover	625.5
490	2950	4479	6/30/2025 - MasterCard - $97.99	6/30/2025	MasterCard	97.99
490	2951	4480	4/22/2024 - MasterCard - $648.94	4/22/2024	MasterCard	648.94
490	2951	4481	11/17/2024 - MasterCard - $654.35	11/17/2024	MasterCard	654.35
490	2952	4482	4/20/2025 - Cash - $72.85	4/20/2025	Cash	72.85
491	2953	4483	6/1/2025 - Cash - $690.65	6/1/2025	Cash	690.65
491	2953	4484	4/21/2024 - Debit - $532.89	4/21/2024	Debit	532.89
491	2954	4485	4/26/2024 - Cash - $327.16	4/26/2024	Cash	327.16
491	2954	4486	8/8/2024 - AmericanExpress - $259.48	8/8/2024	AmericanExpress	259.48
491	2955	4487	12/12/2024 - Visa - $317.28	12/12/2024	Visa	317.28
491	2956	4488	6/26/2023 - Check - $132.27	6/26/2023	Check	132.27
491	2956	4489	8/25/2024 - Discover - $577.85	8/25/2024	Discover	577.85
492	2957	4490	3/2/2024 - Discover - $725.25	3/2/2024	Discover	725.25
492	2958	4491	10/16/2024 - Discover - $748.17	10/16/2024	Discover	748.17
493	2959	4492	7/11/2025 - MasterCard - $413.56	7/11/2025	MasterCard	413.56
493	2959	4493	7/6/2025 - MasterCard - $178.92	7/6/2025	MasterCard	178.92
493	2960	4494	6/17/2024 - AmericanExpress - $563.27	6/17/2024	AmericanExpress	563.27
493	2960	4495	3/12/2025 - Discover - $435.39	3/12/2025	Discover	435.39
493	2961	4496	11/21/2024 - MasterCard - $182.04	11/21/2024	MasterCard	182.04
493	2961	4497	12/13/2022 - AmericanExpress - $545.21	12/13/2022	AmericanExpress	545.21
493	2962	4498	5/22/2025 - Check - $789.89	5/22/2025	Check	789.89
493	2963	4499	10/9/2024 - Visa - $444.31	10/9/2024	Visa	444.31
494	2964	4500	6/4/2025 - Discover - $658.00	6/4/2025	Discover	658
494	2965	4501	6/28/2025 - Cash - $569.80	6/28/2025	Cash	569.8
494	2965	4502	6/9/2025 - MasterCard - $707.11	6/9/2025	MasterCard	707.11
494	2966	4503	6/12/2025 - AmericanExpress - $312.89	6/12/2025	AmericanExpress	312.89
494	2966	4504	6/22/2025 - Check - $92.78	6/22/2025	Check	92.78
494	2967	4505	3/1/2024 - Debit - $203.35	3/1/2024	Debit	203.35
494	2968	4506	5/9/2025 - AmericanExpress - $57.60	5/9/2025	AmericanExpress	57.6
494	2968	4507	12/31/2023 - Discover - $144.02	12/31/2023	Discover	144.02
494	2969	4508	7/11/2023 - Visa - $396.40	7/11/2023	Visa	396.4
494	2969	4509	11/26/2024 - MasterCard - $304.36	11/26/2024	MasterCard	304.36
494	2970	4510	8/23/2024 - MasterCard - $103.87	8/23/2024	MasterCard	103.87
494	2970	4511	1/7/2025 - MasterCard - $264.13	1/7/2025	MasterCard	264.13
494	2971	4512	6/30/2025 - Check - $710.64	6/30/2025	Check	710.64
494	2971	4513	5/18/2025 - Discover - $303.97	5/18/2025	Discover	303.97
495	2972	4514	3/23/2025 - Visa - $581.48	3/23/2025	Visa	581.48
495	2973	4515	11/17/2024 - AmericanExpress - $793.66	11/17/2024	AmericanExpress	793.66
495	2973	4516	9/17/2024 - Cash - $718.07	9/17/2024	Cash	718.07
495	2974	4517	3/16/2025 - Cash - $610.19	3/16/2025	Cash	610.19
495	2975	4518	5/18/2025 - Visa - $575.90	5/18/2025	Visa	575.9
495	2975	4519	4/9/2025 - Debit - $412.64	4/9/2025	Debit	412.64
495	2976	4520	3/14/2025 - Cash - $477.91	3/14/2025	Cash	477.91
495	2976	4521	1/31/2025 - Visa - $84.28	1/31/2025	Visa	84.28
495	2977	4522	5/12/2025 - Discover - $99.20	5/12/2025	Discover	99.2
495	2977	4523	2/26/2025 - Debit - $345.89	2/26/2025	Debit	345.89
495	2978	4524	10/7/2023 - Cash - $120.56	10/7/2023	Cash	120.56
495	2978	4525	6/5/2024 - Cash - $463.98	6/5/2024	Cash	463.98
495	2979	4526	3/17/2025 - Discover - $170.78	3/17/2025	Discover	170.78
495	2980	4527	3/28/2024 - Cash - $257.00	3/28/2024	Cash	257
495	2981	4528	10/25/2024 - MasterCard - $565.65	10/25/2024	MasterCard	565.65
495	2981	4529	3/11/2025 - Discover - $612.25	3/11/2025	Discover	612.25
495	2982	4530	7/11/2024 - Debit - $727.51	7/11/2024	Debit	727.51
495	2982	4531	10/6/2024 - AmericanExpress - $675.05	10/6/2024	AmericanExpress	675.05
495	2983	4532	5/30/2025 - Check - $208.45	5/30/2025	Check	208.45
495	2983	4533	6/17/2025 - Check - $434.80	6/17/2025	Check	434.8
495	2984	4534	1/19/2025 - Check - $355.41	1/19/2025	Check	355.41
495	2984	4535	11/20/2022 - Check - $260.06	11/20/2022	Check	260.06
496	2985	4536	8/12/2023 - Visa - $451.94	8/12/2023	Visa	451.94
496	2986	4537	2/26/2024 - AmericanExpress - $574.06	2/26/2024	AmericanExpress	574.06
496	2986	4538	9/25/2024 - Check - $456.41	9/25/2024	Check	456.41
496	2987	4539	11/11/2023 - AmericanExpress - $263.52	11/11/2023	AmericanExpress	263.52
496	2987	4540	4/4/2023 - Discover - $261.71	4/4/2023	Discover	261.71
496	2988	4541	12/7/2024 - Check - $317.59	12/7/2024	Check	317.59
496	2988	4542	1/25/2025 - Visa - $65.45	1/25/2025	Visa	65.45
496	2989	4543	11/13/2024 - Debit - $445.90	11/13/2024	Debit	445.9
497	2990	4544	4/7/2025 - Check - $454.83	4/7/2025	Check	454.83
497	2990	4545	4/1/2025 - Visa - $515.86	4/1/2025	Visa	515.86
497	2991	4546	3/15/2023 - MasterCard - $701.80	3/15/2023	MasterCard	701.8
497	2992	4547	11/1/2023 - Check - $314.00	11/1/2023	Check	314
497	2993	4548	6/6/2025 - Discover - $308.56	6/6/2025	Discover	308.56
497	2994	4549	11/4/2024 - Discover - $290.59	11/4/2024	Discover	290.59
497	2994	4550	11/2/2024 - Debit - $722.85	11/2/2024	Debit	722.85
497	2995	4551	10/25/2023 - Discover - $453.54	10/25/2023	Discover	453.54
497	2995	4552	6/15/2025 - Check - $703.78	6/15/2025	Check	703.78
497	2996	4553	6/26/2024 - Check - $489.12	6/26/2024	Check	489.12
497	2996	4554	11/7/2023 - Discover - $531.24	11/7/2023	Discover	531.24
497	2997	4555	9/19/2023 - Discover - $570.09	9/19/2023	Discover	570.09
497	2997	4556	11/23/2023 - MasterCard - $73.02	11/23/2023	MasterCard	73.02
497	2998	4557	11/18/2024 - Debit - $498.41	11/18/2024	Debit	498.41
498	2999	4558	3/30/2025 - Cash - $257.89	3/30/2025	Cash	257.89
498	2999	4559	2/2/2025 - MasterCard - $483.63	2/2/2025	MasterCard	483.63
498	3000	4560	1/28/2024 - AmericanExpress - $431.79	1/28/2024	AmericanExpress	431.79
498	3000	4561	1/17/2024 - Check - $286.30	1/17/2024	Check	286.3
499	3001	4562	3/22/2025 - Check - $220.56	3/22/2025	Check	220.56
499	3001	4563	3/7/2025 - Discover - $109.98	3/7/2025	Discover	109.98
499	3002	4564	2/2/2025 - AmericanExpress - $99.08	2/2/2025	AmericanExpress	99.08
499	3002	4565	7/6/2025 - Cash - $421.12	7/6/2025	Cash	421.12
499	3003	4566	7/8/2025 - Cash - $271.44	7/8/2025	Cash	271.44
499	3003	4567	5/2/2025 - Check - $62.64	5/2/2025	Check	62.64
499	3004	4568	3/20/2025 - MasterCard - $583.22	3/20/2025	MasterCard	583.22
499	3004	4569	9/10/2024 - Discover - $58.12	9/10/2024	Discover	58.12
499	3005	4570	9/13/2024 - AmericanExpress - $474.51	9/13/2024	AmericanExpress	474.51
499	3005	4571	10/22/2024 - Visa - $548.64	10/22/2024	Visa	548.64
499	3006	4572	4/10/2025 - Check - $115.19	4/10/2025	Check	115.19
499	3006	4573	10/24/2024 - MasterCard - $185.91	10/24/2024	MasterCard	185.91
499	3007	4574	2/12/2025 - AmericanExpress - $316.79	2/12/2025	AmericanExpress	316.79
499	3007	4575	6/22/2025 - MasterCard - $451.32	6/22/2025	MasterCard	451.32
499	3008	4576	6/21/2025 - Check - $418.90	6/21/2025	Check	418.9
499	3009	4577	4/30/2025 - Discover - $387.34	4/30/2025	Discover	387.34
499	3010	4578	2/3/2023 - MasterCard - $550.47	2/3/2023	MasterCard	550.47
499	3010	4579	9/11/2024 - Visa - $235.82	9/11/2024	Visa	235.82
500	3011	4580	2/3/2025 - AmericanExpress - $147.75	2/3/2025	AmericanExpress	147.75
500	3011	4581	3/1/2025 - MasterCard - $626.79	3/1/2025	MasterCard	626.79
501	3012	4582	1/17/2025 - Visa - $387.46	1/17/2025	Visa	387.46
501	3012	4583	11/24/2024 - Discover - $546.41	11/24/2024	Discover	546.41
501	3013	4584	12/26/2024 - MasterCard - $115.62	12/26/2024	MasterCard	115.62
502	3014	4585	5/30/2025 - Debit - $116.00	5/30/2025	Debit	116
502	3015	4586	12/31/2024 - Discover - $169.11	12/31/2024	Discover	169.11
502	3016	4587	4/13/2025 - Debit - $558.40	4/13/2025	Debit	558.4
502	3017	4588	8/17/2023 - Check - $58.27	8/17/2023	Check	58.27
502	3018	4589	11/19/2023 - MasterCard - $127.86	11/19/2023	MasterCard	127.86
502	3019	4590	11/28/2023 - AmericanExpress - $404.67	11/28/2023	AmericanExpress	404.67
502	3019	4591	4/25/2024 - Check - $171.11	4/25/2024	Check	171.11
502	3020	4592	3/25/2024 - Visa - $455.58	3/25/2024	Visa	455.58
502	3020	4593	3/11/2024 - Cash - $460.67	3/11/2024	Cash	460.67
502	3021	4594	8/10/2024 - Visa - $444.32	8/10/2024	Visa	444.32
502	3021	4595	4/12/2025 - AmericanExpress - $635.82	4/12/2025	AmericanExpress	635.82
502	3022	4596	6/30/2025 - Cash - $412.99	6/30/2025	Cash	412.99
503	3023	4597	11/12/2024 - Discover - $392.96	11/12/2024	Discover	392.96
503	3023	4598	6/12/2025 - Cash - $266.84	6/12/2025	Cash	266.84
503	3024	4599	2/5/2025 - Check - $602.79	2/5/2025	Check	602.79
503	3024	4600	6/4/2025 - Discover - $601.44	6/4/2025	Discover	601.44
503	3025	4601	10/25/2023 - Debit - $502.13	10/25/2023	Debit	502.13
503	3026	4602	1/6/2024 - MasterCard - $720.44	1/6/2024	MasterCard	720.44
503	3026	4603	12/22/2024 - Discover - $787.95	12/22/2024	Discover	787.95
503	3027	4604	3/8/2025 - MasterCard - $398.70	3/8/2025	MasterCard	398.7
503	3027	4605	11/19/2024 - MasterCard - $79.27	11/19/2024	MasterCard	79.27
503	3028	4606	10/18/2024 - Cash - $118.47	10/18/2024	Cash	118.47
503	3028	4607	6/16/2023 - Discover - $761.97	6/16/2023	Discover	761.97
503	3029	4608	9/2/2024 - Debit - $485.46	9/2/2024	Debit	485.46
503	3029	4609	12/31/2024 - Cash - $56.31	12/31/2024	Cash	56.31
503	3030	4610	8/22/2024 - AmericanExpress - $324.89	8/22/2024	AmericanExpress	324.89
504	3031	4611	7/7/2025 - MasterCard - $488.90	7/7/2025	MasterCard	488.9
504	3032	4612	9/13/2024 - MasterCard - $445.43	9/13/2024	MasterCard	445.43
504	3033	4613	3/2/2025 - MasterCard - $474.01	3/2/2025	MasterCard	474.01
504	3034	4614	5/14/2025 - Check - $223.44	5/14/2025	Check	223.44
505	3035	4615	6/27/2025 - Cash - $188.62	6/27/2025	Cash	188.62
505	3035	4616	1/6/2024 - MasterCard - $281.69	1/6/2024	MasterCard	281.69
505	3036	4617	3/29/2024 - Discover - $167.01	3/29/2024	Discover	167.01
505	3037	4618	2/7/2025 - Debit - $409.82	2/7/2025	Debit	409.82
505	3038	4619	8/2/2023 - Check - $429.59	8/2/2023	Check	429.59
505	3039	4620	9/26/2024 - Discover - $743.36	9/26/2024	Discover	743.36
505	3039	4621	9/10/2024 - Cash - $60.19	9/10/2024	Cash	60.19
506	3040	4622	7/9/2025 - Debit - $519.59	7/9/2025	Debit	519.59
506	3040	4623	7/1/2025 - Discover - $219.64	7/1/2025	Discover	219.64
506	3041	4624	6/9/2024 - Debit - $523.29	6/9/2024	Debit	523.29
506	3041	4625	3/4/2024 - Debit - $99.70	3/4/2024	Debit	99.7
506	3042	4626	3/30/2025 - Visa - $329.27	3/30/2025	Visa	329.27
507	3043	4627	8/1/2024 - Discover - $419.62	8/1/2024	Discover	419.62
507	3044	4628	2/5/2024 - Discover - $276.34	2/5/2024	Discover	276.34
507	3044	4629	5/14/2025 - MasterCard - $78.77	5/14/2025	MasterCard	78.77
507	3045	4630	4/24/2023 - Debit - $320.92	4/24/2023	Debit	320.92
507	3045	4631	6/8/2024 - AmericanExpress - $113.51	6/8/2024	AmericanExpress	113.51
508	3046	4632	3/21/2025 - Cash - $254.38	3/21/2025	Cash	254.38
508	3047	4633	7/10/2025 - AmericanExpress - $145.46	7/10/2025	AmericanExpress	145.46
508	3048	4634	7/10/2024 - AmericanExpress - $181.23	7/10/2024	AmericanExpress	181.23
508	3049	4635	12/23/2023 - Visa - $781.12	12/23/2023	Visa	781.12
509	3050	4636	11/1/2024 - Debit - $790.04	11/1/2024	Debit	790.04
509	3050	4637	2/13/2025 - MasterCard - $441.61	2/13/2025	MasterCard	441.61
510	3051	4638	12/3/2024 - Check - $328.24	12/3/2024	Check	328.24
510	3051	4639	2/4/2024 - Visa - $366.97	2/4/2024	Visa	366.97
510	3052	4640	6/10/2025 - Cash - $240.08	6/10/2025	Cash	240.08
511	3053	4641	6/24/2025 - Visa - $302.12	6/24/2025	Visa	302.12
511	3053	4642	5/23/2025 - AmericanExpress - $119.15	5/23/2025	AmericanExpress	119.15
511	3054	4643	6/26/2023 - Debit - $374.74	6/26/2023	Debit	374.74
511	3055	4644	1/16/2025 - Cash - $788.01	1/16/2025	Cash	788.01
511	3056	4645	2/9/2024 - Cash - $748.52	2/9/2024	Cash	748.52
511	3057	4646	4/8/2025 - AmericanExpress - $485.22	4/8/2025	AmericanExpress	485.22
511	3058	4647	5/2/2025 - Visa - $421.46	5/2/2025	Visa	421.46
512	3059	4648	7/9/2025 - Debit - $404.03	7/9/2025	Debit	404.03
512	3059	4649	6/20/2025 - Debit - $93.92	6/20/2025	Debit	93.92
512	3060	4650	7/11/2025 - Visa - $583.70	7/11/2025	Visa	583.7
512	3061	4651	11/18/2024 - MasterCard - $155.18	11/18/2024	MasterCard	155.18
512	3061	4652	6/23/2024 - AmericanExpress - $310.30	6/23/2024	AmericanExpress	310.3
512	3062	4653	2/14/2025 - MasterCard - $733.58	2/14/2025	MasterCard	733.58
512	3062	4654	12/25/2024 - AmericanExpress - $393.39	12/25/2024	AmericanExpress	393.39
512	3063	4655	6/11/2025 - Discover - $313.81	6/11/2025	Discover	313.81
512	3063	4656	6/16/2025 - Visa - $426.29	6/16/2025	Visa	426.29
512	3064	4657	2/17/2023 - Check - $722.13	2/17/2023	Check	722.13
512	3065	4658	11/30/2023 - Debit - $63.00	11/30/2023	Debit	63
513	3066	4659	3/21/2023 - AmericanExpress - $184.68	3/21/2023	AmericanExpress	184.68
513	3066	4660	8/31/2023 - Discover - $389.40	8/31/2023	Discover	389.4
513	3067	4661	7/11/2023 - Cash - $293.42	7/11/2023	Cash	293.42
514	3068	4662	6/7/2025 - Discover - $691.02	6/7/2025	Discover	691.02
514	3068	4663	7/1/2025 - Cash - $356.90	7/1/2025	Cash	356.9
514	3069	4664	6/8/2025 - MasterCard - $405.25	6/8/2025	MasterCard	405.25
514	3069	4665	10/12/2024 - Debit - $717.56	10/12/2024	Debit	717.56
514	3070	4666	8/16/2024 - Check - $203.45	8/16/2024	Check	203.45
514	3070	4667	3/17/2024 - Cash - $114.76	3/17/2024	Cash	114.76
514	3071	4668	6/7/2025 - AmericanExpress - $413.15	6/7/2025	AmericanExpress	413.15
514	3071	4669	7/8/2024 - Visa - $768.72	7/8/2024	Visa	768.72
514	3072	4670	7/5/2025 - Discover - $359.65	7/5/2025	Discover	359.65
514	3072	4671	7/1/2025 - AmericanExpress - $417.53	7/1/2025	AmericanExpress	417.53
515	3073	4672	4/27/2025 - Debit - $225.08	4/27/2025	Debit	225.08
515	3073	4673	6/18/2025 - Debit - $546.09	6/18/2025	Debit	546.09
515	3074	4674	11/29/2024 - Check - $511.69	11/29/2024	Check	511.69
515	3074	4675	2/7/2025 - Debit - $765.34	2/7/2025	Debit	765.34
515	3075	4676	10/15/2024 - Cash - $736.95	10/15/2024	Cash	736.95
515	3075	4677	10/15/2024 - Discover - $139.74	10/15/2024	Discover	139.74
515	3076	4678	2/27/2025 - Debit - $599.86	2/27/2025	Debit	599.86
515	3076	4679	5/31/2025 - Check - $105.77	5/31/2025	Check	105.77
515	3077	4680	7/29/2024 - Visa - $797.81	7/29/2024	Visa	797.81
515	3078	4681	2/21/2025 - Cash - $376.63	2/21/2025	Cash	376.63
515	3079	4682	2/21/2024 - Debit - $120.49	2/21/2024	Debit	120.49
515	3080	4683	1/22/2024 - Debit - $349.18	1/22/2024	Debit	349.18
515	3080	4684	12/18/2023 - Cash - $227.61	12/18/2023	Cash	227.61
515	3081	4685	3/26/2025 - MasterCard - $376.71	3/26/2025	MasterCard	376.71
515	3082	4686	7/5/2025 - AmericanExpress - $523.92	7/5/2025	AmericanExpress	523.92
515	3082	4687	4/7/2025 - Cash - $79.52	4/7/2025	Cash	79.52
516	3083	4688	4/23/2025 - Visa - $74.57	4/23/2025	Visa	74.57
516	3083	4689	3/19/2025 - Check - $213.47	3/19/2025	Check	213.47
516	3084	4690	3/26/2025 - Cash - $628.57	3/26/2025	Cash	628.57
516	3084	4691	12/14/2023 - Discover - $757.62	12/14/2023	Discover	757.62
516	3085	4692	2/21/2025 - Visa - $795.37	2/21/2025	Visa	795.37
516	3085	4693	1/14/2025 - Cash - $762.98	1/14/2025	Cash	762.98
517	3086	4694	5/23/2025 - Debit - $142.10	5/23/2025	Debit	142.1
517	3086	4695	1/22/2024 - Visa - $335.86	1/22/2024	Visa	335.86
517	3087	4696	1/20/2025 - Debit - $514.93	1/20/2025	Debit	514.93
517	3088	4697	1/25/2024 - Cash - $569.19	1/25/2024	Cash	569.19
517	3089	4698	8/6/2024 - Discover - $334.92	8/6/2024	Discover	334.92
517	3090	4699	4/12/2025 - Discover - $316.21	4/12/2025	Discover	316.21
517	3091	4700	1/12/2023 - Cash - $506.45	1/12/2023	Cash	506.45
518	3092	4701	5/6/2025 - Check - $387.70	5/6/2025	Check	387.7
518	3092	4702	2/1/2025 - MasterCard - $461.35	2/1/2025	MasterCard	461.35
518	3093	4703	6/26/2025 - AmericanExpress - $308.02	6/26/2025	AmericanExpress	308.02
518	3094	4704	6/23/2023 - MasterCard - $348.51	6/23/2023	MasterCard	348.51
518	3095	4705	11/21/2024 - MasterCard - $258.61	11/21/2024	MasterCard	258.61
518	3096	4706	3/27/2025 - Discover - $181.21	3/27/2025	Discover	181.21
518	3097	4707	4/29/2024 - Debit - $391.48	4/29/2024	Debit	391.48
518	3097	4708	3/2/2025 - Discover - $114.84	3/2/2025	Discover	114.84
519	3098	4709	3/13/2025 - MasterCard - $526.37	3/13/2025	MasterCard	526.37
519	3098	4710	2/28/2025 - Debit - $117.30	2/28/2025	Debit	117.3
519	3099	4711	2/15/2025 - AmericanExpress - $427.47	2/15/2025	AmericanExpress	427.47
519	3099	4712	12/4/2024 - MasterCard - $532.17	12/4/2024	MasterCard	532.17
519	3100	4713	8/15/2023 - AmericanExpress - $572.37	8/15/2023	AmericanExpress	572.37
519	3101	4714	5/8/2025 - Visa - $393.73	5/8/2025	Visa	393.73
519	3102	4715	2/16/2025 - Discover - $500.63	2/16/2025	Discover	500.63
519	3103	4716	10/17/2023 - MasterCard - $539.48	10/17/2023	MasterCard	539.48
519	3104	4717	2/13/2025 - Check - $508.27	2/13/2025	Check	508.27
519	3104	4718	5/12/2025 - Discover - $554.96	5/12/2025	Discover	554.96
520	3105	4719	6/6/2025 - Discover - $773.83	6/6/2025	Discover	773.83
520	3106	4720	8/4/2024 - Cash - $780.41	8/4/2024	Cash	780.41
520	3106	4721	7/24/2024 - Cash - $554.58	7/24/2024	Cash	554.58
520	3107	4722	1/6/2025 - MasterCard - $301.96	1/6/2025	MasterCard	301.96
520	3108	4723	7/28/2024 - MasterCard - $392.01	7/28/2024	MasterCard	392.01
520	3109	4724	7/3/2025 - AmericanExpress - $522.77	7/3/2025	AmericanExpress	522.77
520	3109	4725	9/2/2024 - Discover - $363.68	9/2/2024	Discover	363.68
520	3110	4726	6/7/2024 - AmericanExpress - $780.53	6/7/2024	AmericanExpress	780.53
520	3110	4727	11/13/2022 - Discover - $480.97	11/13/2022	Discover	480.97
520	3111	4728	12/27/2023 - Discover - $65.39	12/27/2023	Discover	65.39
520	3111	4729	10/5/2024 - Check - $208.51	10/5/2024	Check	208.51
520	3112	4730	7/6/2025 - Discover - $375.48	7/6/2025	Discover	375.48
521	3113	4731	11/1/2024 - Discover - $162.52	11/1/2024	Discover	162.52
521	3113	4732	7/11/2025 - MasterCard - $566.31	7/11/2025	MasterCard	566.31
521	3114	4733	5/23/2025 - Check - $620.40	5/23/2025	Check	620.4
521	3115	4734	7/22/2024 - Cash - $327.46	7/22/2024	Cash	327.46
521	3116	4735	6/14/2025 - Visa - $793.45	6/14/2025	Visa	793.45
521	3116	4736	7/10/2025 - MasterCard - $303.66	7/10/2025	MasterCard	303.66
522	3117	4737	3/21/2024 - Visa - $653.90	3/21/2024	Visa	653.9
522	3117	4738	5/15/2023 - Visa - $477.27	5/15/2023	Visa	477.27
522	3118	4739	6/17/2025 - Cash - $503.20	6/17/2025	Cash	503.2
522	3118	4740	5/3/2025 - Check - $123.77	5/3/2025	Check	123.77
522	3119	4741	4/17/2025 - Discover - $484.60	4/17/2025	Discover	484.6
522	3120	4742	2/19/2025 - Discover - $479.15	2/19/2025	Discover	479.15
522	3120	4743	4/28/2025 - Debit - $601.51	4/28/2025	Debit	601.51
522	3121	4744	6/18/2024 - Visa - $581.46	6/18/2024	Visa	581.46
522	3122	4745	2/10/2025 - Visa - $602.51	2/10/2025	Visa	602.51
522	3123	4746	11/14/2024 - Visa - $220.26	11/14/2024	Visa	220.26
522	3124	4747	8/1/2022 - AmericanExpress - $325.51	8/1/2022	AmericanExpress	325.51
522	3125	4748	3/19/2025 - Discover - $73.79	3/19/2025	Discover	73.79
522	3126	4749	7/24/2024 - AmericanExpress - $248.37	7/24/2024	AmericanExpress	248.37
523	3127	4750	11/20/2023 - Debit - $370.52	11/20/2023	Debit	370.52
523	3128	4751	3/20/2025 - Check - $234.12	3/20/2025	Check	234.12
523	3128	4752	3/29/2024 - Cash - $460.88	3/29/2024	Cash	460.88
524	3129	4753	6/29/2025 - Discover - $291.38	6/29/2025	Discover	291.38
524	3129	4754	5/31/2024 - Visa - $494.35	5/31/2024	Visa	494.35
524	3130	4755	1/10/2025 - Visa - $54.47	1/10/2025	Visa	54.47
524	3131	4756	8/11/2024 - MasterCard - $708.32	8/11/2024	MasterCard	708.32
524	3131	4757	11/27/2024 - AmericanExpress - $317.02	11/27/2024	AmericanExpress	317.02
524	3132	4758	4/22/2025 - AmericanExpress - $601.51	4/22/2025	AmericanExpress	601.51
524	3132	4759	4/20/2025 - Visa - $141.32	4/20/2025	Visa	141.32
524	3133	4760	12/23/2023 - Debit - $101.97	12/23/2023	Debit	101.97
524	3134	4761	11/9/2023 - Check - $409.41	11/9/2023	Check	409.41
524	3134	4762	1/13/2025 - MasterCard - $237.70	1/13/2025	MasterCard	237.7
524	3135	4763	5/22/2025 - Visa - $100.94	5/22/2025	Visa	100.94
524	3135	4764	6/24/2025 - MasterCard - $257.09	6/24/2025	MasterCard	257.09
524	3136	4765	3/11/2024 - Discover - $164.19	3/11/2024	Discover	164.19
524	3137	4766	12/18/2022 - Discover - $217.73	12/18/2022	Discover	217.73
