CustomerID	WorkOrderID	VehicleID	OrderDate	OrderServiceType	OrderIssueDesc	OrderParts	OrderPartsCost	OrderPartsMarkup	OrderHoursSpent	OrderShopRate	OrderPartsEstimate	OrderHoursEstimate	OrderWhichVehicle	OrderResolution	OrderDiscounts	MilesOnVehicle
547	1597	812	8/19/2024	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	209.85	36.95%	4.7	120	230.84	5.2	Jessica's Van	Custom/Accessory Install service completed successfully.	9.92	45005
547	1598	813	5/31/2025	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	353.16	55.39%	1.2	120	388.48	1.7	Jessica's Car	Maintenance service completed successfully.	7.24	40968
547	1599	813	11/11/2024	Repair	Rear window motor not functioning properly.	Window motor assembly and wiring kit	333.08	57.13%	1.1	120	366.39	1.6	Jessica's Car	Repair service completed successfully.	17.78	42790
547	1600	813	1/3/2024	Tires	Generic Tires entry.	Generic Tires entry.	435.42	45.69%	4.9	120	478.96	5.4	Jessica's Car	Tires service completed successfully.	0.74	44766
548	1601	814	3/9/2024	Battery/Electrical	Car fails to start intermittently; suspected battery issue.	12V AGM battery and terminal kit	138.11	27.17%	3.8	120	151.92	4.3	Elaine's Car	Battery/Electrical service completed successfully.	8.35	62448
548	1602	814	10/18/2023	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	353.6	49.28%	1.7	120	388.96	2.2	Elaine's Car	Interior/Upholstery service completed successfully.	3.97	63744
548	1603	814	7/15/2023	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	211.33	47.74%	1.6	120	232.46	2.1	Elaine's Car	Performance Upgrades service completed successfully.	2.72	64354
549	1604	815	3/27/2025	Brakes	Brake pedal feels soft; stopping distance increased.	Two-piece rotors and high-performance brake fluid	168.22	37.31%	1	120	185.04	1.5	Lisa's Car	Brakes service completed successfully.	24.8	49459
549	1605	815	12/8/2024	Safety	Customer concerned about recall on ABS system.	Brake sensor harness and warning light tool	438.49	37.76%	4.9	120	482.34	5.4	Lisa's Car	Safety service completed successfully.	9.01	52316
549	1606	816	12/20/2024	Oil/Fluid	Transmission fluid shows signs of contamination.	Coolant flush system and antifreeze pack	470.74	47.78%	4.8	120	517.81	5.3	Lisa's Van	Oil/Fluid service completed successfully.	6.79	17620
550	1607	817	8/10/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	406.17	55.87%	2	120	446.79	2.5	Matthew's Car	Body/Paint service completed successfully.	23.87	65917
551	1608	818	11/23/2023	Brakes	Brake pedal feels soft; stopping distance increased.	Two-piece rotors and high-performance brake fluid	313.11	36.57%	2.6	120	344.42	3.1	Tiffany's Car	Brakes service completed successfully.	3	35847
551	1609	818	8/15/2024	Diagnostics	Customer noticed sluggish acceleration and increased fuel usage.	OBD-II scanner and engine compression test kit	394.99	44.10%	4.1	120	434.49	4.6	Tiffany's Car	Diagnostics service completed successfully.	18.45	38164
552	1610	819	7/18/2023	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	382.6	35.84%	1.5	120	420.86	2	Kyle's Truck	Interior/Upholstery service completed successfully.	7.11	77164
552	1611	819	5/2/2024	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	327.06	48.77%	3.4	120	359.77	3.9	Kyle's Truck	Roadside Assistance service completed successfully.	16.22	79368
552	1612	819	10/12/2023	Tires	Generic Tires entry.	Generic Tires entry.	205.18	32.92%	4.7	120	225.7	5.2	Kyle's Truck	Tires service completed successfully.	22.1	82325
552	1613	820	3/2/2025	Tires	Generic Tires entry.	Generic Tires entry.	70.53	55.02%	2.5	120	77.58	3	Kyle's Car	Tires service completed successfully.	22.89	32855
552	1614	820	1/11/2024	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	368.97	53.52%	3.6	120	405.87	4.1	Kyle's Car	Seasonal Prep service completed successfully.	19.68	35237
553	1615	821	12/1/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	127.9	30.47%	2.2	120	140.69	2.7	Sarah's Car	Body/Paint service completed successfully.	0.83	62126
553	1616	821	12/16/2023	Suspension/Steering	Steering wheel vibrates at highway speeds.	Shock absorber kit and alignment tools	127.01	50.20%	2.2	120	139.71	2.7	Sarah's Car	Suspension/Steering service completed successfully.	26.1	62710
553	1617	822	3/30/2025	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	365.93	32.22%	2.2	120	402.52	2.7	Sarah's Van	Body/Paint service completed successfully.	13.07	54687
554	1618	823	5/22/2024	Brakes	Brake pedal feels soft; stopping distance increased.	Brand XYZ brake pads and OEM rotors	246.01	39.01%	2.8	120	270.61	3.3	Adam's Truck	Brakes service completed successfully.	5.08	25839
554	1619	823	7/30/2023	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	430.45	53.62%	1.5	120	473.5	2	Adam's Truck	Custom/Accessory Install service completed successfully.	28.15	28766
554	1620	823	6/18/2024	Diagnostics	Engine occasionally misfires; diagnostic evaluation requested.	OBD-II scanner and engine compression test kit	61.16	47.05%	4.1	120	67.28	4.6	Adam's Truck	Diagnostics service completed successfully.	2.81	29466
554	1621	824	11/11/2024	Oil/Fluid	Oil change due based on mileage; customer requested full inspection.	Coolant flush system and antifreeze pack	293.81	50.32%	2.3	120	323.19	2.8	Adam's Truck	Oil/Fluid service completed successfully.	29.19	50758
555	1622	825	6/23/2024	Suspension/Steering	Clunking noise from front end over bumps.	Strut assembly and control arm kit	194.71	27.22%	1.3	120	214.18	1.8	Kimberly's Truck	Suspension/Steering service completed successfully.	5.2	54878
555	1623	826	4/29/2024	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	155.87	45.32%	4.7	120	171.46	5.2	Kimberly's Car	Performance Upgrades service completed successfully.	29.65	78597
556	1624	827	11/3/2023	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	420.67	44.32%	1.7	120	462.74	2.2	Derrick's Van	Maintenance service completed successfully.	22.6	15725
556	1625	827	6/4/2025	Tires	Generic Tires entry.	Generic Tires entry.	496.51	27.95%	2.1	120	546.16	2.6	Derrick's Van	Tires service completed successfully.	24.07	17959
556	1626	827	1/13/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	182.98	39.22%	1.2	120	201.28	1.7	Derrick's Van	Pre-Purchase Inspection service completed successfully.	21.26	19127
556	1627	828	8/11/2023	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	206.25	35.24%	1.7	120	226.88	2.2	Derrick's Van	Seasonal Prep service completed successfully.	5.58	21739
556	1628	828	1/27/2025	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	78.64	56.44%	1.3	120	86.5	1.8	Derrick's Van	Glass/Windshield service completed successfully.	27.78	22251
557	1629	829	3/4/2025	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	213.5	25.28%	1.3	120	234.85	1.8	Kimberly's Truck	Maintenance service completed successfully.	13.87	70512
557	1630	830	3/1/2024	Suspension/Steering	Vehicle leans to one side when turning.	Strut assembly and control arm kit	403.51	34.75%	2.4	120	443.86	2.9	Kimberly's Car	Suspension/Steering service completed successfully.	25.84	11291
557	1631	830	10/10/2024	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	140.98	37.35%	4.9	120	155.08	5.4	Kimberly's Car	Glass/Windshield service completed successfully.	17.63	13468
557	1632	830	10/4/2024	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	159.22	53.20%	2.4	120	175.14	2.9	Kimberly's Car	Interior/Upholstery service completed successfully.	14.21	14581
558	1633	831	7/25/2023	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	299.49	41.29%	3.5	120	329.44	4	Seth's Van	Seasonal Prep service completed successfully.	15.04	33332
558	1634	831	8/19/2024	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	118.23	53.82%	2.2	120	130.05	2.7	Seth's Van	Exhaust/Emissions service completed successfully.	11.21	33919
558	1635	831	4/22/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	393.86	49.14%	3.5	120	433.25	4	Seth's Van	Maintenance service completed successfully.	29.81	35702
559	1636	832	7/16/2024	Battery/Electrical	Electrical system reset on its own while parked.	12V AGM battery and terminal kit	493.72	53.18%	2	120	543.09	2.5	Kathleen's Van	Battery/Electrical service completed successfully.	3.39	13823
559	1637	832	8/21/2024	Brakes	Customer reports squealing noise when braking.	Brand XYZ brake pads and OEM rotors	413.55	55.03%	2.8	120	454.91	3.3	Kathleen's Van	Brakes service completed successfully.	12.52	15310
560	1638	833	6/23/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	133.41	51.45%	2.8	120	146.75	3.3	Nicholas's Van	Pre-Purchase Inspection service completed successfully.	16.33	50627
560	1639	833	1/2/2025	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	343.14	58.00%	4	120	377.45	4.5	Nicholas's Van	Body/Paint service completed successfully.	20.33	52035
560	1640	833	12/16/2023	Repair	Exhaust pipe rusted through; needs replacement.	Window motor assembly and wiring kit	148.7	55.67%	4.5	120	163.57	5	Nicholas's Van	Repair service completed successfully.	6.24	54749
561	1641	834	7/8/2024	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	111.19	35.66%	5	120	122.31	5.5	Justin's Truck	Performance Upgrades service completed successfully.	27.05	78638
562	1642	835	3/18/2025	Brakes	Brake pedal feels soft; stopping distance increased.	Two-piece rotors and high-performance brake fluid	465.33	49.88%	1.9	120	511.86	2.4	Connie's Car	Brakes service completed successfully.	8.18	20187
562	1643	835	1/14/2025	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	498.08	38.91%	3.6	120	547.89	4.1	Connie's Car	Body/Paint service completed successfully.	0.9	21393
562	1644	836	1/8/2025	Brakes	Brake pedal feels soft; stopping distance increased.	Two-piece rotors and high-performance brake fluid	467.75	27.43%	4.2	120	514.53	4.7	Connie's Truck	Brakes service completed successfully.	14.97	61469
562	1645	836	7/21/2023	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	165.52	27.46%	4	120	182.07	4.5	Connie's Truck	Interior/Upholstery service completed successfully.	28.71	63168
563	1646	837	5/20/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	437.77	32.73%	2.8	120	481.55	3.3	Shawn's Car	Pre-Purchase Inspection service completed successfully.	12.56	19090
563	1647	837	3/30/2025	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	260.76	58.24%	1.8	120	286.84	2.3	Shawn's Car	Seasonal Prep service completed successfully.	7.68	21309
563	1648	838	7/12/2025	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	446.72	51.60%	1.1	120	491.39	1.6	Shawn's Car	Performance Upgrades service completed successfully.	22.7	69489
564	1649	839	8/12/2023	Oil/Fluid	Oil change due based on mileage; customer requested full inspection.	Coolant flush system and antifreeze pack	473.11	49.97%	2	120	520.42	2.5	Michaela's Van	Oil/Fluid service completed successfully.	18.68	53802
564	1650	839	3/12/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	422.04	43.83%	1.3	120	464.24	1.8	Michaela's Van	Pre-Purchase Inspection service completed successfully.	20.01	56409
564	1651	839	3/21/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	154.66	32.20%	1.2	120	170.13	1.7	Michaela's Van	Body/Paint service completed successfully.	1.13	58648
564	1652	840	6/3/2024	Battery/Electrical	Electrical system reset on its own while parked.	12V AGM battery and terminal kit	146.92	39.64%	1.1	120	161.61	1.6	Michaela's Van	Battery/Electrical service completed successfully.	23.52	39456
565	1653	841	3/7/2024	Suspension/Steering	Clunking noise from front end over bumps.	Strut assembly and control arm kit	481.18	57.82%	4.1	120	529.3	4.6	Joan's Truck	Suspension/Steering service completed successfully.	12.27	38750
565	1654	841	10/23/2024	Tires	Generic Tires entry.	Generic Tires entry.	436.45	39.34%	1.4	120	480.1	1.9	Joan's Truck	Tires service completed successfully.	4.33	41240
565	1655	841	7/27/2023	Fleet Services	Quarterly fleet maintenance scheduled for company vehicle.	DOT compliance kit and inspection log	80.6	44.18%	2	120	88.66	2.5	Joan's Truck	Fleet Services service completed successfully.	25.44	43736
565	1656	842	2/1/2024	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	423.89	55.96%	4	120	466.28	4.5	Joan's Truck	Seasonal Prep service completed successfully.	15.74	26530
566	1657	843	12/21/2023	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	126.56	50.28%	2.5	120	139.22	3	Sheila's Car	Seasonal Prep service completed successfully.	22.53	67634
567	1658	844	11/24/2023	Diagnostics	Check engine light illuminated after recent fill-up.	OBD-II scanner and engine compression test kit	446.28	38.54%	4.4	120	490.91	4.9	Corey's Car	Diagnostics service completed successfully.	7.4	38823
567	1659	844	10/31/2024	Repair	Rear window motor not functioning properly.	OEM seals and interior leak test kit	137.31	54.34%	4.9	120	151.04	5.4	Corey's Car	Repair service completed successfully.	3.26	41138
567	1660	844	1/23/2024	Tires	Generic Tires entry.	Generic Tires entry.	376.65	58.15%	4	120	414.31	4.5	Corey's Car	Tires service completed successfully.	1.72	43200
568	1661	845	8/3/2024	Brakes	Brake pedal feels soft; stopping distance increased.	Ceramic brake pad kit and caliper brackets	219.8	28.94%	1.4	120	241.78	1.9	Randy's Truck	Brakes service completed successfully.	8.35	55296
569	1662	846	7/9/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	464.13	50.29%	1.2	120	510.54	1.7	Cynthia's Truck	Maintenance service completed successfully.	1.21	26457
569	1663	846	12/24/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	100.04	32.76%	2.2	120	110.04	2.7	Cynthia's Truck	Body/Paint service completed successfully.	7.41	28823
569	1664	847	9/8/2023	Battery/Electrical	Interior lights flicker when driving over rough roads.	OEM fuse pack and battery sensor module	188.2	38.03%	3.9	120	207.02	4.4	Cynthia's Van	Battery/Electrical service completed successfully.	4.26	36144
569	1665	847	12/2/2024	Tires	Generic Tires entry.	Generic Tires entry.	247.53	58.89%	2.5	120	272.28	3	Cynthia's Van	Tires service completed successfully.	23.38	36991
569	1666	847	6/27/2025	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	290.78	29.11%	3.1	120	319.86	3.6	Cynthia's Van	Roadside Assistance service completed successfully.	28.69	37524
570	1667	848	10/27/2024	Battery/Electrical	Car fails to start intermittently; suspected battery issue.	Starter relay and alternator belt	196.88	44.77%	4.2	120	216.57	4.7	William's Truck	Battery/Electrical service completed successfully.	8	79724
571	1668	849	6/1/2024	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	333.92	32.47%	2	120	367.31	2.5	Tina's Truck	Exhaust/Emissions service completed successfully.	14.93	15080
572	1669	850	5/10/2025	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	409.15	41.54%	1.1	120	450.06	1.6	Elizabeth's Van	Maintenance service completed successfully.	16.74	77232
572	1670	850	8/11/2024	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	65.26	36.01%	3.6	120	71.79	4.1	Elizabeth's Van	Seasonal Prep service completed successfully.	23.14	79408
572	1671	851	1/7/2025	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	287.12	45.81%	1.1	120	315.83	1.6	Elizabeth's Car	Exhaust/Emissions service completed successfully.	28.8	20751
572	1672	851	2/24/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	435.16	43.19%	3	120	478.68	3.5	Elizabeth's Car	Pre-Purchase Inspection service completed successfully.	6.83	21842
572	1673	851	12/12/2024	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	269.13	29.70%	2	120	296.04	2.5	Elizabeth's Car	Glass/Windshield service completed successfully.	16.68	23101
573	1674	852	1/20/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	447.18	37.26%	3.9	120	491.9	4.4	Cory's Car	Maintenance service completed successfully.	18.88	25994
573	1675	852	8/28/2024	Fleet Services	Corporate van requires oil change and tire rotation.	"Oil, filter, rotation pack and maintenance checklist"	357.97	53.92%	2.6	120	393.77	3.1	Cory's Car	Fleet Services service completed successfully.	16.13	26739
574	1676	853	10/12/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	261.86	39.02%	2.4	120	288.05	2.9	Michael's Van	Maintenance service completed successfully.	23.99	57014
